seller_id,total_orders,total_revenue,avg_review,late_rate,avg_delay_days,pct_low_reviews,seller_tier
6d988d6174a2c27441597174f8905515,19,405.72,4.11,0.11,-8.89,0.16,C — Average
6ddc28b61be28373b4503a1f61cf98a9,10,1576.0,4.3,0.1,-7.5,0.1,B — Good
6df688df543f90e9b38f4319e75a9d88,39,1891.76,4.56,0.0,-15.41,0.03,A — Excellent
6e386f64c84e482f0b9abf960797ee1b,29,12209.3,4.61,0.07,-9.59,0.03,B — Good
6e864f5c4669eff3d98140a07cc50202,13,740.59,4.46,0.08,-11.46,0.08,B — Good
6ec1a01e866584bb679eb9b098345919,30,4014.81,4.24,0.2,-5.93,0.13,C — Average
6edacfd9f9074789dad6d62ba7950b9c,198,12884.1,4.47,0.05,-11.45,0.06,A — Excellent
6f229cc508fc6915ed5c499efd93baa4,13,2654.8,4.38,0.15,-8.92,0.15,C — Average
6f83d9e4da896daae20b9b6b2d3ff8d2,11,963.19,4.36,0.0,-15.09,0.09,A — Excellent
6f892e20a171e98efe17fdb971ff319b,41,6049.0,4.15,0.1,-9.83,0.1,B — Good
6fc26fe110feebd80a433e1f012a84f9,35,4150.87,3.91,0.11,-11.89,0.14,C — Average
6fd52c528dcb38be2eea044946b811f8,67,7743.02,3.39,0.13,-10.79,0.36,C — Average
7008613ea464bad5cb9b83456e1e6a8f,123,7538.7,4.28,0.05,-13.9,0.07,A — Excellent
701938c450705b8ae65fc923b70f35c7,74,11879.29,4.0,0.04,-11.74,0.12,A — Excellent
7040e82f899a04d1b434b795a43b4617,205,9313.79,3.66,0.08,-10.21,0.25,B — Good
70849ca4f400aaabb62cb7462a6f1428,12,909.58,4.42,0.17,-11.0,0.08,C — Average
709e16e2b25c7474d980076c6bfc4806,59,5108.0,4.51,0.03,-12.86,0.02,A — Excellent
70a12e78e608ac31179aea7f8422044b,309,29871.0,3.8,0.09,-10.34,0.2,B — Good
70c27847eca8195c983ed7e798c56743,77,12473.5,4.23,0.06,-11.75,0.18,B — Good
70eea00b476a314817cefde4aad4f89a,104,31191.75,4.41,0.07,-11.95,0.07,B — Good
71039d19d4303bf9054d69e9a9236699,35,3612.2,3.8,0.2,-7.91,0.2,C — Average
710e3548e02bc1d2831dfc4f1b5b14d4,129,22197.35,3.44,0.04,-21.74,0.3,C — Average
712e6ed8aa4aa1fa65dab41fed5737e4,77,39385.0,3.39,0.21,-9.12,0.35,D — Needs intervention
7139dc5186aa238b006e066d8fbab2e4,22,1712.0,4.0,0.14,-11.05,0.18,C — Average
7142540dd4c91e2237acb7e911c4eba2,316,37505.73,4.05,0.07,-13.45,0.14,B — Good
715bbd5ba4e6b74cb0d2f29eb45058b0,61,4042.3,4.46,0.08,-13.08,0.07,B — Good
7178f9f4dd81dcef02f62acdf8151e01,202,36795.4,4.06,0.03,-18.48,0.14,A — Excellent
718539d38d07dd351c76db862760e2e2,35,1287.81,4.63,0.0,-14.03,0.03,A — Excellent
7202e2ba20579a9bd1acb29e61fe71f6,51,12085.7,3.98,0.04,-12.18,0.16,B — Good
7238a95bb63ef7e498389fb863b834a1,15,2265.7,4.73,0.0,-9.53,0.0,A — Excellent
723cd880edaacdb998898b67c8f9da30,11,2206.43,4.09,0.09,-11.27,0.18,B — Good
725c32fa80c2faacc4fc88450d27314e,88,7698.89,4.52,0.01,-12.39,0.02,A — Excellent
7299e27ed73d2ad986de7f7c77d919fa,334,34372.24,4.43,0.04,-12.52,0.07,A — Excellent
729b2d09b2a0bdab221076327f13d050,48,1805.21,4.56,0.04,-12.29,0.04,A — Excellent
729f06993dac8e860d4f02d7088ca48a,93,20066.07,4.21,0.1,-10.75,0.11,B — Good
72bc2cce903c872fe376a8faaa81d237,17,2149.2,4.65,0.0,-8.18,0.06,A — Excellent
72c5da29406b4234927b81855e7b64f6,31,11846.69,4.13,0.03,-16.58,0.13,A — Excellent
730937bf88cb151eb2eb849f642fc213,22,2868.1,4.41,0.05,-10.73,0.09,A — Excellent
7357b52d27cbaa90f81a96cbc1279396,12,1328.02,4.33,0.08,-9.08,0.08,B — Good
73a63f72308aa20a46f4b1632018f196,24,7137.75,4.35,0.0,-15.0,0.04,A — Excellent
744dac408745240a2c2528fb1b6028f3,78,22561.6,4.58,0.01,-16.77,0.04,A — Excellent
750303a20e9c56b2a6bc45cdce0b897d,53,7876.0,4.3,0.04,-11.83,0.09,A — Excellent
751bdc4d83a466c7206cd42e8f426b03,51,6730.76,3.94,0.02,-11.75,0.22,B — Good
7586919161935337bf6b6d7ff5779648,11,1664.71,3.82,0.18,-5.55,0.27,C — Average
75d34ebb1bd0bd7dde40dd507b8169c3,57,12656.33,3.93,0.12,-16.4,0.19,C — Average
75fbb52eda0cbc24f479d3b2fbfa8d3e,38,1159.18,4.45,0.05,-14.16,0.08,A — Excellent
7681ef142fd2c19048da7430856b5588,56,30929.81,4.27,0.09,-9.14,0.11,B — Good
768a86e36ad6aae3d03ee3c6433d61df,16,562.46,4.62,0.12,-8.75,0.0,C — Average
768de2a4fc06aacecb9a586ccc30746a,13,442.7,4.38,0.0,-12.46,0.08,A — Excellent
76d5af76d0271110f9af36c92573f765,127,31992.67,4.16,0.09,-12.32,0.13,B — Good
76d64c4aca3a7baf218bf93ef7fa768d,64,17533.59,4.23,0.03,-15.11,0.14,A — Excellent
76ea5315acb3f5f7ade3cd261faf922a,15,1261.06,4.27,0.07,-11.2,0.07,B — Good
7722b1df1b0e383e000397b2c11e3e19,129,7063.9,4.28,0.03,-11.81,0.1,A — Excellent
77530e9772f57a62c906e1c21538ab82,305,45486.5,4.19,0.1,-10.87,0.14,B — Good
77a515caa36327151d1cc6c32a9f00e1,26,2217.39,4.42,0.12,-10.73,0.08,C — Average
77e4abfd739aed9c46480f90f81c0eb4,17,3607.99,4.76,0.0,-16.0,0.0,A — Excellent
77fccaae319668a8ab6cd0fd16aec48c,11,1667.0,4.45,0.0,-11.55,0.09,A — Excellent
784ba75dd9d20200c4caed3d7a77141a,19,8142.33,4.13,0.11,-9.21,0.16,C — Average
788e857f317e53de488d393e65a80f45,11,1210.0,4.91,0.0,-13.82,0.0,A — Excellent
78c99c6dff4eeae5be99bf635ed21e3f,31,2150.87,4.42,0.06,-10.48,0.1,B — Good
7901646fdd36a55f564ffaf2dbccaaf7,22,11857.08,4.5,0.09,-11.55,0.09,B — Good
79ebd9a61bac3eaf882805ed4ecfa12a,125,14483.68,4.15,0.05,-12.02,0.11,A — Excellent
79ed755314cfe6df0daef2c6cd3022cd,23,3907.5,4.73,0.0,-13.7,0.0,A — Excellent
7a241947449cc45dbfda4f9d0798d9d0,56,7454.56,4.15,0.07,-13.59,0.11,B — Good
7a2d2949aea47fab95fd98d6c9f618b1,11,1638.99,4.27,0.0,-17.55,0.09,A — Excellent
7a425d299613df3e613bcf9d2eaf5c49,18,1218.8,4.11,0.06,-12.11,0.17,B — Good
7a67c85e85bb2ce8582c35f2203ad736,1135,140601.13,4.3,0.05,-11.78,0.09,A — Excellent
7aa4334be125fcdd2ba64b3180029f14,212,15778.07,4.14,0.12,-9.37,0.14,C — Average
7ad32824caee82087b3e2e5f33b1bf32,144,22021.37,3.86,0.13,-9.85,0.19,C — Average
7ade73f1b9b4e965f9009a4c3a7e2c15,26,1861.45,4.77,0.0,-13.08,0.0,A — Excellent
7b07b3c7487f0ea825fc6df75abd658b,90,9245.47,4.41,0.04,-11.08,0.1,A — Excellent
7b0df942f46435babab05d49b744b2c4,32,22600.63,4.39,0.09,-10.88,0.06,B — Good
7b1222c3624aa89b9558b50a2594188c,22,10103.52,4.45,0.14,-13.05,0.09,C — Average
7b7f91e98f8c6def45a1407923304402,11,417.47,4.18,0.09,-10.0,0.18,B — Good
7bac63f6603d382cc8d0832eb6c100a8,19,7751.95,4.0,0.11,-5.42,0.11,C — Average
7c1fea10b5b006671d608b1d7c446ec4,12,363.8,4.0,0.08,-9.83,0.17,B — Good
7c4618c82226628831613e95e9c22f44,12,300.03,4.25,0.08,-7.92,0.08,B — Good
7c5b05cbdb5542049f38d90d7815b97d,21,993.97,4.52,0.05,-12.14,0.1,A — Excellent
7c67e1448b00f6e969d365cea6b010ab,966,185389.26,3.5,0.09,-11.31,0.25,B — Good
7d13fca15225358621be4086e1eb0964,555,114174.13,4.05,0.12,-10.8,0.17,C — Average
7d456afc660226829370f3173d14520c,54,8321.04,4.41,0.04,-12.93,0.07,A — Excellent
7d76b645482be4a332374e8223836592,172,3913.61,4.0,0.09,-9.06,0.14,B — Good
7dc8c42cc750eeafea6c85712ffee9bf,41,6548.68,4.2,0.05,-13.88,0.12,A — Excellent
7ddcbb64b5bc1ef36ca8c151f6ec77df,325,54655.56,4.03,0.08,-10.08,0.15,B — Good
7e1fb0a3ebfb01ffb3a7dae98bf3238d,154,26073.53,4.18,0.12,-10.6,0.1,C — Average
7e26c750b4cb9f6766f58265ff9ebe95,23,1344.3,4.43,0.0,-13.74,0.04,A — Excellent
7e3f87d16fb353f408d467e74fbd8014,91,4702.99,4.16,0.07,-10.37,0.11,B — Good
7e93a43ef30c4f03f38b393420bc753a,318,165556.29,4.38,0.05,-12.17,0.08,A — Excellent
7ea5bfa6c340f58f8e71fc1f0412b0d6,92,10358.95,4.32,0.07,-9.6,0.05,B — Good
7ecd59e5e20407131822c1a68ac59c1f,24,1466.71,4.42,0.12,-12.0,0.08,C — Average
7f152321c60a266edc53af1925ef96c1,19,3669.81,3.95,0.32,-5.63,0.21,D — Needs intervention
7f2617c58d5d06806987308b45654351,22,3656.8,3.82,0.09,-9.27,0.14,B — Good
7f7b8245c336066a1f9933c359f11d77,38,2094.36,4.55,0.03,-12.05,0.08,A — Excellent
7fc87cc3e89b3d1d5cabdca32f8485aa,14,2153.9,3.57,0.21,-9.0,0.29,D — Needs intervention
7ff588a03c2aeae4fbd23f9ae64b760d,14,1182.2,4.64,0.0,-9.71,0.07,A — Excellent
808d4348b916efa08e766ebad39f61eb,20,712.95,4.6,0.05,-9.35,0.05,A — Excellent
8090490573c6c0aa343a7231ebcb8c86,26,3871.12,4.19,0.08,-11.5,0.12,B — Good
80e6699fe29150b372a0c8a1ebf7dcc8,95,11128.23,4.37,0.03,-15.98,0.07,A — Excellent
813348c996469b40f2e028d5429d3495,170,10694.73,4.08,0.05,-10.56,0.14,A — Excellent
81336a0f57a33776419727a300249e90,15,1351.9,4.07,0.13,-8.4,0.13,C — Average
8160255418d5aaa7dbdc9f4c64ebda44,368,45897.6,3.99,0.14,-8.08,0.16,C — Average
817245bcc3badd82bbd222e0366951a6,28,5345.6,4.11,0.04,-12.39,0.07,A — Excellent
817f85dbb65aa3e70831d90fe75cdf89,11,1552.27,4.55,0.0,-25.55,0.0,A — Excellent
81a1104df0f08b59c68aa5b03cfe398e,72,9320.98,4.31,0.04,-13.71,0.07,A — Excellent
81f89e42267213cb94da7ddc301651da,45,3886.0,3.73,0.0,-9.71,0.2,B — Good
820cc752a266cdc6c1a1e61dd4583330,15,2802.8,4.13,0.07,-11.67,0.07,B — Good
821fb029fc6e495ca4f08a35d51e53a5,24,17851.62,3.48,0.33,-4.33,0.29,D — Needs intervention
822166ed1e47908f7cfb49946d03c726,67,3946.63,4.02,0.01,-13.12,0.18,A — Excellent
822bad9bc42b51213ba522fe87b7ab5d,17,4881.0,4.24,0.29,-3.82,0.06,D — Needs intervention
827f8f69dfa529c561901c4f2e0f332f,91,3408.39,4.29,0.07,-10.34,0.11,B — Good
82bd0703a4aefd6b599e5bfdaed378fb,19,2315.28,4.11,0.05,-20.47,0.16,A — Excellent
82cb9f452fe8334df74b22d37824b431,13,757.7,4.69,0.0,-19.0,0.0,A — Excellent
82e0a475a88cc9595229d8029273f045,41,10827.02,3.63,0.1,-8.24,0.29,B — Good
834f3294fba9f932f56edc879193f925,65,39297.5,4.55,0.06,-9.62,0.05,B — Good
834f8533b2ecb6598dd004ff3de7203a,40,4260.43,3.92,0.15,-6.38,0.18,C — Average
835f0f7810c76831d6c7d24c7a646d4d,41,4975.3,3.41,0.27,-5.54,0.29,D — Needs intervention
83645b1645cdee8953ee54c29ceed564,14,978.9,4.43,0.0,-14.0,0.0,A — Excellent
83deb69e889cf80f82be1dc6d5f2d486,40,5363.01,4.32,0.05,-11.8,0.15,A — Excellent
83e197e95a1bbabc8c75e883ed016c47,46,6574.19,4.8,0.02,-14.15,0.02,A — Excellent
8444e55c1f13cd5c179851e5ca5ebd00,91,21666.95,3.35,0.07,-22.55,0.33,C — Average
845e8036c3f7bf62099352f5ed910240,21,1918.4,3.95,0.0,-13.57,0.24,B — Good
8476243f92442881ddd5b578975cf115,12,7892.99,4.08,0.08,-7.58,0.17,B — Good
850913d59ce317156b00f3705f1c3edb,28,2141.0,3.64,0.18,-6.75,0.29,C — Average
850f4f8af5ea87287ac68de36e29107f,185,45358.27,4.31,0.05,-14.65,0.09,A — Excellent
851773c885feb5e2da3b4f82bc2b17ce,10,585.3,4.2,0.2,-8.5,0.1,C — Average
855668e0971d4dfd7bef1b6a4133b41b,298,30824.21,3.87,0.13,-9.0,0.2,C — Average
8581055ce74af1daba164fdbd55a40de,378,63902.92,4.31,0.08,-8.95,0.1,B — Good
85d9eb9ddc5d00ca9336a2219c97bb13,498,15095.49,4.23,0.02,-15.65,0.09,A — Excellent
8602a61d680a10a82cceeeda0d99ea3d,14,880.59,4.57,0.0,-11.14,0.07,A — Excellent
8603f0038fe0e52fedd3382d266723de,10,2355.0,4.4,0.0,-11.8,0.1,A — Excellent
8629c241b3622ac12cd4118afdc8d394,13,1167.66,4.08,0.08,-14.08,0.15,B — Good
863d2ebcd347ce4922de7a0f9a5581d6,17,1312.36,4.06,0.12,-10.41,0.12,C — Average
8648b1e89e9b349e32d3741b30ec737e,91,7071.95,4.16,0.1,-11.92,0.14,B — Good
86bb7c4b535e49a541baf3266b1c95b1,16,8162.4,3.2,0.19,-11.88,0.38,C — Average
86ccac0b835037332a596a33b6949ee1,170,15446.87,4.27,0.02,-14.86,0.11,A — Excellent
870d0118f7a9d85960f29ad89d5d989a,44,3166.21,4.11,0.05,-10.0,0.07,A — Excellent
87142160b41353c4e5fca2360caf6f92,302,30683.03,4.41,0.04,-14.97,0.06,A — Excellent
87b740daf17b5d1be335a64164ec6842,10,11299.9,4.0,0.1,-13.3,0.1,B — Good
87d30a6a0cbf89356e49324971ab1d24,17,2134.13,4.35,0.06,-10.76,0.12,B — Good
87d3c3aeb3ead335511b3ce315eb341e,15,749.35,3.5,0.07,-8.47,0.2,B — Good
88460e8ebdecbfecb5f9601833981930,238,32873.71,3.45,0.18,-10.97,0.3,C — Average
888faa8bfb0b159c37de6d898b961c31,17,1890.6,4.24,0.0,-15.59,0.12,A — Excellent
88cf19ec1fc2c58f161aee259d57142c,14,1372.97,4.5,0.0,-13.29,0.0,A — Excellent
891071be6ba827b591264c90c2ae8a63,84,3748.35,3.99,0.14,-11.19,0.19,C — Average
8931a84a914b3fe9b1ddaa4d704947ca,29,4668.3,4.07,0.07,-10.79,0.17,B — Good
897060da8b9a21f655304d50fd935913,302,23408.88,3.72,0.11,-9.72,0.23,C — Average
89a51f50b8095ea78d5768f34c13a76f,10,677.16,4.7,0.0,-13.2,0.0,A — Excellent
89bc797e2e29667aa035d4368f9b7f92,16,392.4,3.88,0.19,-19.62,0.19,C — Average
89f69225956f951295ca4c7fb1266553,11,1041.3,4.27,0.0,-16.73,0.09,A — Excellent
8a130737016f838139d31878787a39c9,56,4222.03,4.45,0.07,-10.71,0.05,B — Good
8a2d12a90e92f012ce5226fc6592b653,18,1660.65,4.59,0.0,-15.94,0.06,A — Excellent
8a32e327fe2c1b3511609d81aaf9f042,126,6546.82,3.94,0.03,-14.9,0.16,B — Good
8a432f4e5b471f8da497d7dc517666e2,92,7460.9,4.22,0.02,-12.17,0.12,A — Excellent
8ab42aa58097fd4668d60cc648225d5f,20,2776.75,4.2,0.0,-17.3,0.05,A — Excellent
8ae520247981aa06bc94abddf5f46d34,65,16320.99,4.45,0.0,-16.45,0.09,A — Excellent
8b2492b7ff4468839593fafeed55bad9,29,3660.08,4.17,0.07,-8.45,0.14,B — Good
8b28d096634035667e8263d57ba3368c,136,8956.92,4.04,0.11,-10.19,0.14,C — Average
8b321bb669392f5163d04c59e235e066,926,17494.39,4.11,0.09,-9.93,0.14,B — Good
8b8cfc8305aa441e4239358c9f6f2485,15,11892.0,4.2,0.13,-16.07,0.13,C — Average
8b9d6eec4a7eb7d0f9d579ce0b38324d,47,4323.35,4.11,0.15,-10.11,0.15,C — Average
8bb48dc19fccaa8613b6229bf7f452a2,81,4227.48,4.41,0.02,-13.16,0.09,A — Excellent
8bd0f31cf0a614c658f6763bd02dea69,32,4255.35,4.26,0.03,-13.53,0.09,A — Excellent
8bdd8e3fd58bafa48af76b2c5fd71974,10,2135.83,4.9,0.1,-12.11,0.0,B — Good
8c16d1f32a54d92897cc437244442e1b,107,5607.8,4.39,0.01,-15.3,0.07,A — Excellent
8ca1551acf9832a4cf467bbbac15851f,11,2236.3,3.91,0.09,-14.0,0.18,B — Good
8cbac7e12637ed9cffa18c7875207478,66,3121.87,4.17,0.06,-13.62,0.11,B — Good
8cc6a0e5738e61a87b03c78b2ba9db4b,23,13272.7,4.48,0.09,-10.61,0.04,B — Good
8d79c8a04e42d722a75097ce5cbcf2ef,25,2600.32,4.56,0.08,-11.84,0.08,B — Good
8d956fec2e4337affcb520f56fd8cbfd,209,11025.2,4.22,0.06,-10.54,0.1,B — Good
8daab2245ebdc277c51098d01c5ad8ef,16,1604.59,4.62,0.0,-17.38,0.0,A — Excellent
8e2b3afb420011ef0c88c9d5f11ea526,11,1441.39,4.27,0.09,-10.73,0.09,B — Good
8e6cc767478edae941d9bd9eb778d77a,100,6134.35,4.07,0.06,-13.47,0.15,B — Good
8e6d7754bc7e0f22c96d255ebda59eba,79,13449.7,3.68,0.14,-5.05,0.24,C — Average
8e8a7ce9f2f970dc00e2acf6f6e199f6,63,8821.0,4.0,0.06,-10.98,0.13,B — Good
8ed8ea9a57c862f2c18c2fe41f601d56,19,3831.9,4.47,0.0,-15.74,0.05,A — Excellent
8f119a0aee85c0c8fc534629734e94fd,74,3658.79,4.32,0.04,-10.92,0.07,A — Excellent
8f2ce03f928b567e3d56181ae20ae952,151,21213.2,4.15,0.13,-9.02,0.12,C — Average
8f54d64f28a993550aa7943f12572959,15,2755.5,3.73,0.07,-11.93,0.27,B — Good
8f78f0903005064036736c7173a5c2ed,13,2113.7,3.77,0.0,-11.85,0.23,B — Good
8fdca8e349553f99bc738833a62c8802,22,989.34,4.19,0.05,-12.45,0.09,A — Excellent
8ff1a9df749e454105c55cda13e79143,12,1240.7,4.0,0.0,-8.92,0.17,A — Excellent
900ba814c251a692506d7834c1218441,85,28526.41,4.22,0.14,-8.58,0.08,C — Average
903037660cf848a717166eb7a06d616e,42,7855.2,3.93,0.12,-15.81,0.19,C — Average
916748bc99315c2d202898ae58b1617e,25,369.4,4.28,0.0,-10.08,0.08,A — Excellent
916c9de0b5ad957346eeeb12f332687e,22,5336.5,4.55,0.0,-17.95,0.05,A — Excellent
91f0eec23d4a61d7d7caeefa3f0ad1ca,11,2190.8,3.55,0.27,-5.73,0.27,D — Needs intervention
91f848e9f4be368f4318775aac733370,60,5668.61,4.4,0.02,-11.77,0.05,A — Excellent
921323538c9f1c4e816f2720eac02bea,15,1401.84,3.93,0.2,-9.27,0.13,C — Average
92eb0f42c21942b6552362b9b114707d,330,6386.15,4.03,0.05,-10.29,0.14,A — Excellent
93b9a99027bd8bd6af682aff18dd19bf,18,1850.0,4.11,0.0,-17.22,0.06,A — Excellent
93dc87703c046b603023e75222018b45,32,7720.35,4.17,0.09,-10.22,0.09,B — Good
94144541854e298c2d976cb893b81343,68,17286.28,4.25,0.04,-14.28,0.12,A — Excellent
94e93ce877be27a515118dbfd2c2be41,29,5436.58,4.04,0.0,-11.14,0.14,A — Excellent
951e8cef368f09bb3f3d03c00ca4702c,60,3873.33,4.21,0.07,-9.98,0.12,B — Good
955fee9216a65b617aa5c0531780ce60,1255,131943.4,4.21,0.06,-10.21,0.1,B — Good
9596c870880d900012f2e8e6e30d06d7,21,7625.35,4.29,0.05,-12.38,0.05,A — Excellent
95e03ca3d4146e4011985981aeb959b9,169,10886.17,4.06,0.04,-15.03,0.12,A — Excellent
95ec4458365c4d11f452ccf538377619,26,1919.06,4.76,0.04,-9.92,0.0,A — Excellent
95f83f51203c626648c875dd41874c7f,48,3141.53,3.75,0.02,-14.12,0.27,B — Good
960945e1a9535cbc0cd6ddd35fbe7ae8,28,3441.53,4.64,0.0,-10.29,0.0,A — Excellent
9616352088dcf83a7c06637f4ebf1c80,91,5643.1,4.34,0.0,-15.45,0.08,A — Excellent
9646c3513289980f17226a2fc4720dbd,69,2964.4,4.45,0.03,-13.94,0.06,A — Excellent
96493fab2fbb13a14d0c0e8772eef5c3,63,18969.0,4.06,0.06,-10.13,0.14,B — Good
966cb4760537b1404caedd472cc610a5,66,44969.26,4.11,0.03,-15.64,0.12,A — Excellent
9674754b5a0cb32b638cec001178f799,83,4849.84,4.13,0.02,-11.07,0.14,A — Excellent
96804ea39d96eb908e7c3afdb671bb9e,36,3529.9,4.22,0.03,-13.53,0.11,A — Excellent
968268a686aa05d1f529fb07dff08130,12,4677.29,3.5,0.0,-11.83,0.33,B — Good
972d0f9cf61b499a4812cf0bfa3ad3c4,76,7503.91,3.11,0.12,-9.45,0.39,C — Average
974cf2cb8f4b7add98709c30df02fe10,30,2694.7,4.17,0.03,-13.8,0.1,A — Excellent
97512d3fc193b2d1dfcdba0f9d1f0f8a,12,1458.87,4.25,0.08,-8.67,0.08,B — Good
977f9f63dd360c2a32ece2f93ad6d306,19,2771.03,3.89,0.11,-10.79,0.16,C — Average
9803a40e82e45418ab7fb84091af5231,11,4278.75,3.73,0.0,-16.45,0.27,B — Good
980640c45d7a4635885491d077167e4d,14,1004.29,4.64,0.07,-10.36,0.0,B — Good
985c92cc412091f8529c12d7f23d3fef,12,1368.5,4.75,0.0,-14.0,0.0,A — Excellent
989becdce12ebc39863c2bceab6f3ca1,15,6302.9,4.8,0.07,-15.53,0.0,B — Good
98dac6635aee4995d501a3972e047414,88,4336.32,4.14,0.05,-11.02,0.18,A — Excellent
99002261c568a84cce14d43fcffb43ea,36,4117.0,3.72,0.06,-12.25,0.17,B — Good
9906e7aa42a3c067b7c9a564d01c4320,12,2738.8,4.5,0.17,-12.0,0.08,C — Average
994f04b3718c2bab35c2adfa8afecd2a,46,3239.9,4.37,0.07,-8.13,0.02,B — Good
99a54764c341d5dc80b4a8fac4eba3fb,43,3609.86,3.64,0.12,-9.86,0.21,C — Average
99eaacc9e6046db1c82b163c5f84869f,63,12642.28,4.0,0.11,-8.79,0.17,C — Average
9a84ba99f5367fdbd4598363496f1ea2,15,2223.38,3.8,0.0,-22.27,0.13,B — Good
9add47bf45ce8e8c7db6b9cf670b1e09,41,4642.67,4.22,0.02,-13.73,0.07,A — Excellent
9b00ed88b7fdb95d6ff76e27c1b52d16,46,1600.88,4.54,0.07,-10.52,0.07,B — Good
9b013e03b2ab786505a1d3b5c0756754,168,8720.96,4.23,0.04,-9.86,0.12,A — Excellent
9baf5cb77970f539089d09a38bcec5c3,31,5989.68,4.42,0.0,-18.06,0.06,A — Excellent
9bcdfa7b615b3abb9461d9e3ad9886ae,14,2126.07,4.43,0.07,-14.57,0.07,B — Good
9c068d10aca38e85c50202e17b4a7e88,15,2476.3,4.29,0.2,-12.0,0.13,C — Average
9c0e69c7bf2619675bbadf47b43f655a,145,32846.89,4.2,0.09,-7.61,0.1,B — Good
9c690ceacd5c66731bf443ea810195cb,10,871.8,4.3,0.0,-18.2,0.1,A — Excellent
9d39404483343dd55c7ae254494d8388,10,293.2,3.5,0.1,-11.6,0.3,B — Good
9d4db00d65d7760644ac0c14edb5fd86,97,9845.71,4.54,0.04,-11.46,0.04,A — Excellent
9d5604a1f112324ad6b2aa552122e0fb,13,421.5,3.54,0.0,-14.23,0.31,B — Good
9d5a9018aee56acb367ba9c3f05d1d6a,66,10249.97,4.45,0.02,-13.45,0.11,A — Excellent
9d681c7e12db302cb261e721040dde65,13,785.6,4.92,0.0,-14.54,0.0,A — Excellent
9d7a1d34a5052409006425275ba1c2b4,13,1054.82,4.38,0.08,-12.08,0.08,B — Good
9dd59e43f0c9f0553244e8f9c2fb247e,10,356.3,4.8,0.1,-13.7,0.0,B — Good
9dda5bbacd45e18d6485fee649205d09,17,1715.7,4.35,0.06,-7.59,0.12,B — Good
9de4643a8dbde634fe55621059d92273,72,17640.24,4.53,0.03,-11.75,0.06,A — Excellent
9df5750209b83567ec144eb299d7d634,11,4917.0,4.0,0.09,-20.27,0.18,B — Good
9e6229250fedbe05838fef417b74e7fb,68,12298.69,3.97,0.03,-14.99,0.12,B — Good
9f50216bfd01913736a55a11b55ea842,17,1498.49,4.41,0.12,-8.18,0.06,C — Average
9f505651f4a6abe901a56cdc21508025,392,25978.36,4.37,0.04,-10.79,0.09,A — Excellent
a066df7361163e7ddc5d7452dd17448b,15,1078.3,4.4,0.2,-8.6,0.13,C — Average
a1043bafd471dff536d0c462352beb48,699,99676.47,4.28,0.05,-12.42,0.09,A — Excellent
a13580f0e8f782b7a543885a0ef99f08,10,1304.9,4.4,0.2,-8.5,0.0,C — Average
a1474fd46fd3430168f7ec202da39408,12,2752.5,4.33,0.17,-12.67,0.08,C — Average
a17f621c590ea0fab3d5d883e1630ec6,61,2941.73,4.14,0.07,-10.18,0.15,B — Good
a23266650e7c84bb93fbbba502137478,11,1512.4,3.82,0.0,-16.82,0.18,B — Good
a2b5b6105ea5942300631d2e76f4ffe0,16,3286.69,4.75,0.06,-8.06,0.0,B — Good
a2deecd5398f5df4987110c80a1972a3,13,623.81,4.27,0.0,-13.69,0.08,A — Excellent
a2e874074c877c5a05abae80ad6e488f,40,7355.0,4.25,0.05,-16.27,0.08,A — Excellent
a369d693961cb93b61ca2cc518872a85,11,2656.9,3.91,0.0,-15.45,0.18,B — Good
a36b125ac6d5fdbc7f50de85c9157bdc,23,1793.65,3.96,0.09,-10.83,0.13,B — Good
a3a38f4affed601eb87a97788c949667,249,26496.22,4.4,0.04,-14.61,0.08,A — Excellent
a3dd39f583bc80bd8c5901c95878921e,34,4607.81,4.59,0.03,-11.79,0.03,A — Excellent
a3e9a2c700480d9bb01fba070ba80a0e,121,12930.5,4.09,0.09,-10.25,0.14,B — Good
a3f0b55de503387383c7b1de3ad7f678,23,4258.5,4.39,0.04,-14.0,0.04,A — Excellent
a416b6a846a11724393025641d4edd5e,157,24930.24,4.22,0.11,-10.25,0.14,C — Average
a420f60ff1aa9acc80d0e42959f2b313,66,7415.3,4.0,0.08,-12.94,0.14,B — Good
a425f92c199eb576938df686728acd20,16,1106.3,4.5,0.0,-15.25,0.12,A — Excellent
a44fb5a447105f8469bdf16bf9159f25,19,3706.1,4.05,0.21,-7.0,0.16,D — Needs intervention
a49928bcdf77c55c6d6e05e09a9b4ca5,94,8495.09,3.06,0.22,-4.24,0.39,D — Needs intervention
a5a1bfcf728ab0e19182959cf0771ee4,19,1713.16,4.32,0.05,-9.68,0.05,A — Excellent
a5cba26a62b8b4d0145b68b841e62e7f,53,14438.84,4.57,0.02,-14.81,0.04,A — Excellent
a673821011d0cec28146ea42f5ab767f,122,13463.73,4.03,0.11,-8.85,0.16,C — Average
a6bd7d1ccdac48c6b33b28596b7eb122,14,13019.6,3.69,0.07,-16.0,0.29,B — Good
a6fe7de3d16f6149ffe280349a8535a0,50,2844.9,4.04,0.12,-9.34,0.16,C — Average
a7f13822ceb966b076af67121f87b063,73,12017.69,3.4,0.04,-16.41,0.27,C — Average
a8739afb32aaa45e01815ca76f76f54b,13,298.83,3.77,0.0,-10.38,0.23,B — Good
